id_mpio,entidad,mpio,clasificacion_2000,grado_idh_2005,idh_2000,clasificacion_2005,idh_2005,tasa_moralidad_infantil_2000,tasa_mortalidad_infantil_2005,tasa_alfabetizacion_2000,tasa_alfabetizacion_2005,tasa_asistencia_escolar_2000,tasa_asistencia_escolar_2005,usd_ppc_2000,usd_ppc_2005,indice_salud_2000,indice_salud_2005,indice_educacion_2000,indice_educacion_2005,indice_ingreso_2000,indice_ingreso_2005
20357,Oaxaca,Santa Ana Tavela,1530,medio,0.6892,1041,0.7694,30.4397,18.30962,83.56375,89.94778,66.39566,63.49694,2323.959402,4319.535022,0.7641398,0.868405,0.7784106,0.8113083,0.5250565,0.6285163
20059,Oaxaca,Miahuatlán de Porfirio Díaz,1401,medio,0.7006,1042,0.7692,29.86181,18.82551,79.19019,81.2316,60.07556,63.71191,3745.591845,6236.38435,0.7691069,0.8639703,0.7281864,0.753917,0.6047211,0.6898122
07051,Chiapas,Mapastepec,1514,medio,0.6907,1043,0.7691,31.1573,18.43904,78.76742,80.27499,59.60628,66.3067,3439.810562,6024.814353,0.7579712,0.8672923,0.7238038,0.7561889,0.590507,0.6840518
20172,Oaxaca,San Juan Achiutla,1154,medio,0.7198,1044,0.7689,25.69259,15.74849,85.71429,81.6129,59.47713,72.47707,3326.266434,4378.630426,0.8049439,0.8904192,0.7696857,0.7856762,0.5849047,0.6307842
30002,Veracruz,Acatlán,1317,medio,0.7068,1045,0.7689,26.11805,17.24043,83.74924,86.29333,51.37181,66.75084,3420.512449,4396.831706,0.8012868,0.8775954,0.7295676,0.7977917,0.589568,0.6314765
14117,Jalisco,Cañadas de Obregón,835,medio,0.7463,1046,0.7689,27.83138,21.82757,84.45507,87.07335,56.77656,53.9394,6640.884249,6970.704103,0.7865596,0.8381659,0.752289,0.760287,0.7003013,0.7083913
32031,Zacatecas,Monte Escobedo,616,medio,0.7628,1047,0.7688,28.27148,17.73638,90.9063,91.60653,59.77577,62.19512,6650.057014,3990.281134,0.7827765,0.8733322,0.8052946,0.8180273,0.7005317,0.6152831
14084,Jalisco,Talpa de Allende,900,medio,0.7406,1048,0.7687,29.11749,28.81969,90.10949,90.87723,60.3869,65.50308,4754.072839,6789.370367,0.7755049,0.7780645,0.8020196,0.8241918,0.6445147,0.703992
25008,Sinaloa,Elota,1564,medio,0.6861,1049,0.7686,33.24893,20.43549,79.29583,85.1614,46.45221,57.09129,4492.262462,6545.551524,0.7399923,0.8501315,0.6834795,0.758047,0.6350604,0.6978879
20238,Oaxaca,San Martín de los Cansecos,1573,medio,0.6848,1050,0.7686,30.87266,18.44923,84.09091,83.87097,65.82279,62.11604,2174.804338,5625.86672,0.7604181,0.8672047,0.7800153,0.7661932,0.5139852,0.6726168
10035,Durango,Tepehuanes,984,medio,0.7331,1051,0.7686,34.55093,25.34557,90.16535,90.63413,52.20907,55.87173,6448.481005,6937.422977,0.7288013,0.8079267,0.7751326,0.7904666,0.6953942,0.7075925
24042,San Luis Potosí,Tanquián de Escobedo,995,medio,0.7322,1052,0.7685,28.90248,18.88727,80.54034,82.32358,69.50624,72.95489,4931.512516,4920.114926,0.7773529,0.8634395,0.7686231,0.7920068,0.6506307,0.6502445
20002,Oaxaca,Acatlán de Pérez Figueroa,1303,medio,0.7076,1053,0.7684,30.67117,18.28097,78.494,79.40414,60.17071,65.2651,4542.492536,6240.714675,0.7621498,0.868651,0.7238623,0.7469113,0.6369162,0.6899281
07048,Chiapas,Juárez,1352,medio,0.7042,1054,0.7684,30.37222,18.51863,80.7655,82.96488,60.23385,66.29553,3839.081989,5364.131914,0.7647197,0.8666083,0.7392162,0.7740843,0.6088358,0.6646655
30111,Veracruz,Moloacán,1115,medio,0.7230,1055,0.7683,30.72247,23.74558,85.5011,86.82366,64.38469,68.49794,4171.985617,5747.014088,0.7617087,0.8216794,0.784623,0.8071509,0.6227154,0.6761729
27006,Tabasco,Cunduacán,1040,medio,0.7295,1056,0.7683,28.65317,18.38583,89.3485,90.18127,57.89474,63.47703,4118.550119,4214.352513,0.7794961,0.8677498,0.7886391,0.8127986,0.6205639,0.6244017
21108,Puebla,Oriental,1057,medio,0.7284,1057,0.7683,26.11938,19.5279,83.85519,86.8856,57.49829,59.63503,4443.267432,5503.549584,0.8012755,0.8579329,0.7506956,0.7780207,0.63323,0.668948
29057,Tlaxcala,Santa Apolonia Teacalco,391,medio,0.7818,1058,0.7682,25.28246,21.70658,92.62712,93.48764,72.13542,75.04762,5851.900742,3472.48627,0.8084692,0.8392059,0.8579655,0.8734097,0.6791915,0.5920849
20552,Oaxaca,Tlacotepec Plumas,1305,medio,0.7074,1059,0.7681,27.70137,15.99002,88.26979,87.9257,57.75401,67.34694,2760.586247,3762.809155,0.787677,0.8883432,0.7809787,0.8106611,0.5537925,0.6054865
31006,Yucatán,Buctzotz,1469,medio,0.6947,1060,0.7681,31.74158,20.35957,81.05304,79.10448,58.17896,64.75384,3575.958026,7056.224099,0.7529493,0.8507842,0.7342835,0.7432093,0.5969856,0.7104265
30077,Veracruz,Isla,1006,medio,0.7315,1061,0.7681,26.00803,20.05361,81.86157,82.09019,55.73312,62.39231,5243.336438,6462.74776,0.8022326,0.8534141,0.7315209,0.7552423,0.660864,0.6957631
20135,Oaxaca,San Felipe Tejalápam,1713,medio,0.6720,1062,0.7681,33.89813,18.11944,83.63151,86.60582,59.56305,63.22782,2333.812378,4802.93013,0.7344124,0.8700394,0.7560869,0.7881315,0.5257626,0.6462212
19030,Nuevo León,Iturbide,736,medio,0.7539,1063,0.7681,29.86329,37.59821,89.63196,91.67702,58.35987,60,6651.33241,11406.92762,0.769094,0.702608,0.7920793,0.8111801,0.7005637,0.7905923
29014,Tlaxcala,Hueyotlipan,993,medio,0.7323,1064,0.7680,30.12825,23.27744,88.85263,90.09866,58.13136,60.9305,4740.885819,5700.289841,0.7668167,0.8257033,0.786122,0.8037594,0.6440511,0.6748103
14079,Jalisco,Gómez Farías,713,medio,0.7553,1065,0.7680,26.57066,26.50894,85.19487,87.91854,58.58912,60.34044,6850.258189,7422.23265,0.7973961,0.7979269,0.7632629,0.7872584,0.7054822,0.7188668
29040,Tlaxcala,Xaltocan,1061,medio,0.7280,1066,0.7679,29.31357,23.38726,91.25,91.40183,61.93182,65.70542,3544.307664,4934.168361,0.7738193,0.8247595,0.8147727,0.8283637,0.5955018,0.6507206
28019,Tamaulipas,Llera,1245,medio,0.7123,1067,0.7678,33.70054,24.87254,87.82372,87.68562,63.02867,67.518,3759.30956,5953.219803,0.7361108,0.8119926,0.7955871,0.8096308,0.6053312,0.6820565
28005,Tamaulipas,Burgos,1020,medio,0.7309,1068,0.7678,33.15704,24.21324,91.83389,91.52875,56.2272,56.70167,4982.569796,6120.36597,0.7407823,0.8176596,0.79965,0.7991972,0.6523498,0.686678
14112,Jalisco,Valle de Juárez,729,medio,0.7546,1069,0.7678,25.00472,25.7659,87.08989,86.1006,55.76122,60.9534,6114.881313,7563.463937,0.8108562,0.8043137,0.76647,0.777182,0.6865284,0.7220128
30124,Veracruz,Papantla,1127,medio,0.7221,1070,0.7678,30.38516,20.86316,84.34092,85.1517,66.6505,69.35933,4037.950483,5157.948554,0.7646086,0.8464555,0.7844411,0.7988757,0.6172652,0.6581236
20114,Oaxaca,San Baltazar Yatzachi el Bajo,1924,medio,0.6476,1071,0.7677,29.94699,18.46191,67.53472,76.6537,63.76147,65.55024,2147.062669,6898.110247,0.7683747,0.8670961,0.6627697,0.7295254,0.5118424,0.706644
07068,Chiapas,Pichucalco,1232,medio,0.7133,1072,0.7677,27.97128,18.36256,78.70396,80.11413,59.92266,66.4493,4368.135427,5868.167603,0.7853572,0.8679496,0.7244353,0.7555918,0.6303837,0.6796548
20298,Oaxaca,San Pablo Villa de Mitla,1195,medio,0.7168,1073,0.7676,27.06699,19.08791,83.98753,85.8207,55.19906,53.4412,3949.752152,6282.630741,0.7931299,0.861715,0.7439137,0.7502754,0.6135792,0.6910454
16022,Michoacán,Charo,1047,medio,0.7291,1074,0.7676,28.60075,18.94165,86.23568,87.78243,52.874,55.06355,5104.249439,5577.941966,0.7799464,0.8629723,0.7511512,0.7687613,0.6563768,0.671189
20365,Oaxaca,Santa Catarina Lachatao,1139,medio,0.7208,1075,0.7675,27.07128,18.73367,92.75221,93.96985,68.36248,60.85858,2296.963335,3835.371432,0.793093,0.8647598,0.846223,0.8293276,0.5231063,0.6086745
16071,Michoacán,Puruándiro,949,medio,0.7361,1076,0.7675,25.95183,21.8125,85.89557,86.26056,52.65936,59.12532,5143.571633,6325.809911,0.8027157,0.8382955,0.7481683,0.7721548,0.6576577,0.6921886
20156,Oaxaca,San Ildefonso Villa Alta,1538,medio,0.6887,1077,0.7675,28.21564,17.9307,83.90858,84.72623,54.47348,69.77929,2570.908171,4451.051862,0.7832566,0.871662,0.7409688,0.7974392,0.5419116,0.6335222
31044,Yucatán,Kinchil,1811,medio,0.6615,1078,0.7672,31.57941,20.49363,78.71977,80.90453,53.37031,59.84187,2358.535969,7179.912766,0.7543429,0.849632,0.7026995,0.7388364,0.5275215,0.7133268
20185,Oaxaca,San Juan Cacahuatepec,1202,medio,0.7155,1079,0.7672,30.41709,18.84352,80.65187,83.48071,71.46567,74.84379,3784.193116,4405.03434,0.7643339,0.8638155,0.775898,0.8060174,0.6064323,0.6317876
14124,Jalisco,Zapotlanejo,851,medio,0.7450,1080,0.7671,26.32492,23.02081,88.99776,90.31176,52.42518,55.95383,5461.464856,6058.291092,0.7995085,0.8279094,0.768069,0.7885911,0.6676669,0.6849766
07057,Chiapas,Motozintla,1389,medio,0.7014,1081,0.7671,30.21968,21.42369,84.66737,86.479,54.99766,61.45281,3438.238654,5821.958658,0.7660308,0.8416375,0.7477747,0.7813694,0.5904307,0.6783353
20332,Oaxaca,San Pedro Topiltepec,1562,medio,0.6862,1082,0.7671,27.44946,17.51354,82.52427,86.56716,44.53782,60.6383,3048.08559,4820.815913,0.7898422,0.8752478,0.6986212,0.7792421,0.5703278,0.6468416
20462,Oaxaca,Santiago Huajolotitlán,968,medio,0.7346,1083,0.7671,24.06855,15.20057,87.99039,87.07407,60.56257,60.15085,3566.400841,4234.692686,0.8189035,0.8951291,0.7884778,0.7809966,0.596539,0.6252054
28042,Tamaulipas,Villagrán,1347,medio,0.7048,1084,0.7670,35.19889,24.01116,92.53328,92.85407,55.59031,61.60551,3413.311144,5135.7766,0.7232316,0.8193969,0.8021895,0.8243788,0.5892162,0.6574045
11003,Guanajuato,San Miguel de Allende,809,medio,0.7483,1085,0.7670,27.64185,24.88986,82.44974,84.48451,57.68218,60.63536,7248.245933,7647.298304,0.7881889,0.8118435,0.7419389,0.7653479,0.7149078,0.7238526
05008,Coahuila,Escobedo,904,medio,0.7398,1086,0.7669,28.2426,30.18323,92.98746,93.26425,59.92681,59.45152,4030.997773,7227.757598,0.783025,0.7663438,0.8196724,0.8199334,0.6169775,0.7144353
13044,Hidalgo,Nopala de Villagrán,1009,medio,0.7314,1087,0.7668,28.97354,22.32176,86.27045,88.66307,62.89365,66.74132,4429.853435,5000.402541,0.7767422,0.8339181,0.7847818,0.8135582,0.6327254,0.6529461
19045,Nuevo León,Salinas Victoria,298,medio,0.7920,1088,0.7667,25.44045,28.79444,95.25816,94.9103,51.04005,58.17265,9711.14552,6449.385121,0.807111,0.7782813,0.8051879,0.8266442,0.7637297,0.6954176
15036,México,Hueypoxtla,738,medio,0.7538,1089,0.7666,24.70697,21.7951,87.39719,90.10434,57.55652,58.3438,5663.896894,5417.844034,0.8134159,0.8384451,0.7745031,0.795175,0.6737413,0.6663284
20504,Oaxaca,Nuevo Zoquiápam,1233,medio,0.7133,1090,0.7666,28.00826,22.89004,91.47541,92.94798,64.20664,71.90684,2411.674595,3902.489226,0.785039,0.8290334,0.8238582,0.8593426,0.5312402,0.6115699
32008,Zacatecas,Cuauhtémoc,796,medio,0.7494,1091,0.7665,27.48389,22.48457,90.26615,91.09323,53.09753,57.63558,5883.004557,5466.84131,0.7895465,0.8325189,0.7787661,0.7994068,0.6800762,0.6678311
13012,Hidalgo,Atotonilco el Grande,1034,medio,0.7299,1092,0.7665,28.62937,21.80091,83.41268,84.03118,61.62137,63.44976,4872.563631,6224.335116,0.7797005,0.8383949,0.7614891,0.7717071,0.6486236,0.6894895
11001,Guanajuato,Abasolo,1093,medio,0.7252,1093,0.7665,26.99773,19.76505,83.01387,84.94073,52.90237,59.00989,4982.416677,5905.646036,0.7937252,0.8558943,0.7297671,0.7629712,0.6523447,0.6807173
21094,Puebla,Libres,1080,medio,0.7261,1094,0.7664,27.60169,21.60735,85.14305,88.10505,61.67421,63.83286,4027.39748,5186.590845,0.7885337,0.840059,0.773201,0.8001432,0.6168284,0.6590478
30049,Veracruz,Cotaxtla,1577,medio,0.6840,1095,0.7663,32.74401,20.64609,80.18951,83.50635,56.64015,59.77276,3318.829505,6426.666008,0.7443328,0.8483214,0.7233973,0.7559515,0.5845311,0.6948286
13079,Hidalgo,Xochicoatlán,1348,medio,0.7046,1096,0.7662,31.06225,20.63506,77.95421,80.52301,65.88961,65.67931,4004.906913,6414.570385,0.7587884,0.8484162,0.7393268,0.7557511,0.6158937,0.6945142
20518,Oaxaca,Santo Domingo Tlatayápam,1443,medio,0.6969,1097,0.7662,28.75431,14.33422,75,87.96296,72.72727,71.79487,3040.518959,3048.157504,0.7786266,0.9025759,0.7424242,0.825736,0.569913,0.5703318
12067,Guerrero,Tlapehuala,1557,medio,0.6866,1098,0.7661,28.59972,17.24336,73.06594,75.12241,58.20289,67.78947,3616.543727,6402.292563,0.7799551,0.8775697,0.6811159,0.726781,0.5988693,0.6941944
30152,Veracruz,Tampico Alto,1188,medio,0.7173,1099,0.7661,30.32487,22.2509,88.31879,88.51462,60.4723,68.06765,3567.570674,4822.50769,0.7651265,0.8345273,0.7903663,0.8169896,0.5965937,0.6469001
15061,México,Nopaltepec,612,medio,0.7630,1100,0.7660,24.78145,22.88015,90.72099,91.53507,58.31842,63.18937,5779.124617,4859.285268,0.8127754,0.8291185,0.7992013,0.820865,0.6771028,0.6481681
15116,México,Zacazonapan,618,medio,0.7627,1101,0.7659,28.38744,20.92661,79.02676,82.74543,61.40013,63.00185,10392.95431,6252.663308,0.7817801,0.8459104,0.7315122,0.7616424,0.7750548,0.6902474
31005,Yucatán,Bokobá,1609,medio,0.6807,1102,0.7659,29.43233,21.31406,79.08397,80.2807,56.93069,55.81081,2737.978228,8124.444957,0.7727982,0.8425797,0.7169954,0.7212407,0.55242,0.7339545
16078,Michoacán,Santa Ana Maya,907,medio,0.7397,1103,0.7658,26.15465,18.26402,83.09135,83.14634,52.1363,59.73642,6259.388747,5719.922732,0.8009722,0.868797,0.72773,0.7534304,0.6904268,0.6753842
14033,Jalisco,Degollado,781,medio,0.7502,1104,0.7658,25.96489,23.6316,87.20261,87.73894,53.41998,56.95294,6199.858728,6635.715385,0.802603,0.8226594,0.7594174,0.7747694,0.6888319,0.7001713
20025,Oaxaca,Chahuites,1340,medio,0.7052,1105,0.7657,26.7254,16.69505,78.39456,79.80653,56.68604,63.81545,3824.944546,5549.104062,0.796066,0.8822833,0.7115839,0.7447617,0.6082201,0.6703238
20458,Oaxaca,Santiago Comaltepec,1618,medio,0.6801,1106,0.7657,29.76826,17.35343,80.34091,83.73057,74.23313,77.81629,1856.935254,3709.45361,0.7699107,0.876624,0.7830498,0.8175914,0.4876124,0.6031029
07103,Chiapas,Tuzantán,1590,medio,0.6830,1107,0.7657,32.60527,21.46212,82.45818,83.86247,58.96788,64.32279,2819.155394,5965.038773,0.745525,0.841307,0.7462808,0.7734924,0.5572965,0.6823875
20301,Oaxaca,San Pedro Apóstol,1497,medio,0.6919,1108,0.7656,32.80768,24.32386,81.59393,81.71171,59.03846,67.61134,3457.747532,7043.097314,0.7437851,0.8167087,0.7407544,0.7701159,0.591375,0.7101157
21175,Puebla,Tianguismanalco,1419,medio,0.6995,1109,0.7656,30.89268,17.91454,84.42608,86.5679,59.32899,58.78049,3185.038282,4973.455381,0.760246,0.8718008,0.7606038,0.7730543,0.5776634,0.6520442
30012,Veracruz,Amatitlán,1308,medio,0.7072,1110,0.7655,28.92038,21.07957,78.21512,79.06497,58.11836,62.95652,4342.660649,7256.086907,0.7771992,0.8445952,0.715162,0.7369549,0.6294074,0.7150882
29025,Tlaxcala,San Pablo del Monte,550,medio,0.7675,1111,0.7655,24.70265,19.78336,86.18962,88.04753,53.56803,58.4668,8230.350726,5184.321169,0.8134528,0.855737,0.7531576,0.7818729,0.7361161,0.6589748
07046,Chiapas,Jiquipilas,1272,medio,0.7107,1112,0.7654,29.05716,20.54225,82.97815,83.4074,60.13054,65.85066,3695.326823,5590.941323,0.7760234,0.8492139,0.7536228,0.7755515,0.602466,0.6715775
20310,Oaxaca,San Pedro Ixtlahuaca,1393,medio,0.7010,1113,0.7653,26.93051,18.29791,85.83407,88.19804,56.42233,62.31884,2675.523805,4407.589052,0.7943031,0.8685055,0.7603015,0.7957164,0.5485688,0.6318844
20442,Oaxaca,Santa María Yalina,1709,medio,0.6725,1114,0.7652,27.1723,16.43265,81.85328,84.18605,48.83721,63.44086,2214.499244,4586.828606,0.7922246,0.8845386,0.7084792,0.7727098,0.5170041,0.6385373
20181,Oaxaca,San Juan Bautista Suchitepec,1375,medio,0.7023,1115,0.7652,26.96892,18.06522,82.5784,86.00683,66.91176,73.18841,2534.155684,3814.578832,0.7939731,0.8705056,0.7735618,0.8173402,0.5395084,0.6077672
20140,Oaxaca,San Francisco Chindúa,1410,medio,0.6999,1116,0.7650,27.26738,17.06298,88.11476,91.4405,55.07692,55.47445,2501.969944,4140.054026,0.7914074,0.8791206,0.7710214,0.7945182,0.537375,0.621433
20223,Oaxaca,San Juan Yatzona,1735,medio,0.6705,1117,0.7650,31.30025,17.90618,86.21795,89.84375,58.06451,61.60337,1846.259935,4076.979563,0.7567426,0.8718725,0.7683347,0.8043029,0.4866501,0.6188706
16023,Michoacán,Chavinda,775,medio,0.7506,1118,0.7649,24.61646,20.305,84.79295,83.25418,48.36648,57.27429,7096.814612,6530.571999,0.8141936,0.8512535,0.7265079,0.7459422,0.7113839,0.6975055
20383,Oaxaca,Santa Cruz Tayata,1500,medio,0.6918,1119,0.7648,33.2789,25.6688,89.18919,88.95028,67.9803,65,2184.875825,5872.079314,0.7397351,0.8051483,0.8211956,0.8096685,0.5147563,0.679766
27016,Tabasco,Teapa,967,medio,0.7347,1120,0.7645,27.8655,21.26611,86.50165,86.67126,56.20446,62.24251,5030.61008,5389.836649,0.7862661,0.8429921,0.7640258,0.7852834,0.6539513,0.6654634
30150,Veracruz,Tamalín,1406,medio,0.7002,1121,0.7645,30.82218,21.91645,82.93878,85.1243,64.73177,70.36697,3063.979044,5039.747686,0.7608521,0.837402,0.7686978,0.8020519,0.5711958,0.6542543
01009,Aguascalientes,Tepezalá,749,medio,0.7530,1122,0.7645,26.08688,28.33009,92.85195,93.63722,59.15835,63.96794,4666.819166,5671.284827,0.8015547,0.7822729,0.8162075,0.8374746,0.6414229,0.6739589
20283,Oaxaca,San Miguel Tequixtepec,1575,medio,0.6842,1123,0.7645,31.7241,19.26397,85.79387,89.59881,55.43767,57.1875,2588.309763,4783.112245,0.7530994,0.8602015,0.7567514,0.7879504,0.5430375,0.6455311
20503,Oaxaca,Santiago Zoochila,1563,medio,0.6862,1124,0.7645,27.62463,21.63735,82.14286,81.22978,67.06587,70.21276,1991.249966,5820.617867,0.7883369,0.8398013,0.771172,0.7755744,0.4992682,0.6782969
08054,Chihuahua,Riva Palacio,360,medio,0.7850,1125,0.7643,23.99936,17.33135,97.15938,96.39438,43.40813,41.81088,8591.421875,4468.830337,0.8194984,0.8768135,0.792423,0.7819988,0.7432823,0.6341875
15045,México,Jilotepec,862,medio,0.7443,1126,0.7642,27.61281,27.94304,88.65243,90.69929,62.08887,64.22995,4811.514667,6188.33105,0.7884384,0.7856,0.7979791,0.8187618,0.6465192,0.6885212
16015,Michoacán,Coalcomán de Vázquez Pallares,1270,medio,0.7107,1127,0.7641,27.83685,21.83767,82.26185,81.0694,52.04982,58.14391,4201.245872,7479.231077,0.7865125,0.8380793,0.7219117,0.7342758,0.6238819,0.7201436
28013,Tamaulipas,Güémez,1211,medio,0.7151,1128,0.7641,33.34203,25.43058,91.75859,92.28916,61.02582,64.02677,3451.105024,5107.033708,0.7391925,0.8071961,0.8151433,0.8286836,0.5910541,0.6564679
16019,Michoacán,Cotija,945,medio,0.7365,1129,0.7639,24.10983,21.22703,81.13021,82.30351,49.47808,57.921,6065.49754,6900.482201,0.8185484,0.8433282,0.705795,0.7417601,0.685175,0.7067014
24051,San Luis Potosí,Villa Hidalgo,918,medio,0.7387,1130,0.7636,27.24422,21.76451,86.28255,87.94592,58.82642,59.21333,5011.933452,5490.357967,0.7916067,0.8387079,0.7713051,0.7836839,0.6533306,0.6685475
17033,Morelos,Temoac,963,medio,0.7349,1131,0.7635,29.28039,26.03147,85.50724,88.59943,59.00875,67.08452,5339.848623,5686.321359,0.7741047,0.8020307,0.7667441,0.8142779,0.6639082,0.6744008
11010,Guanajuato,Coroneo,1011,medio,0.7312,1132,0.7635,27.82124,21.04128,81.77394,85.46647,61.38952,58.11363,5137.190689,5956.858215,0.7866467,0.8449246,0.7497914,0.7634886,0.6574505,0.6821585
20531,Oaxaca,Santo Tomás Mazaltepec,1251,medio,0.7121,1133,0.7634,27.2051,20.81788,91.39073,89.80582,64.95098,67.80355,2236.416063,4076.871696,0.7919428,0.8468449,0.8257748,0.8247173,0.5186478,0.6188662
20548,Oaxaca,Tepelmeme Villa de Morelos,1687,medio,0.6744,1134,0.7633,34.28158,22.58484,84.92462,88.09261,54.85997,67.91338,2590.101263,4763.204936,0.731116,0.8316566,0.7490307,0.8136621,0.543153,0.644835
31025,Yucatán,Dzán,1544,medio,0.6880,1135,0.7633,31.91434,21.65616,83.79699,88.50424,58.49251,61.58974,2848.540487,5063.033519,0.751464,0.8396394,0.7536216,0.7953274,0.5590273,0.6550236
14096,Jalisco,Tizapán el Alto,690,medio,0.7565,1136,0.7632,27.34653,23.61253,87.19052,88.45059,53.20641,57.24748,7492.31137,6114.877054,0.790727,0.8228229,0.7586249,0.7804955,0.7204353,0.6865283
07054,Chiapas,Mazatán,1503,medio,0.6917,1137,0.7632,33.46846,20.93658,81.02477,83.26038,60.37923,66.70146,3550.265277,5422.069286,0.7381053,0.8458243,0.7414292,0.7774074,0.5957821,0.6664585
11023,Guanajuato,Pénjamo,1022,medio,0.7308,1138,0.7632,28.30154,20.25269,84.63101,85.71491,54.98433,59.52579,5295.749458,5476.535916,0.7825183,0.8517029,0.7474878,0.769852,0.6625241,0.6681268
16042,Michoacán,Ixtlán,1092,medio,0.7252,1139,0.7632,26.5294,18.38013,82.82439,83.30723,46.52742,55.29212,5568.020246,5956.522878,0.7977511,0.867799,0.7072539,0.7396886,0.6708918,0.6821491
27001,Tabasco,Balancán,924,medio,0.7381,1140,0.7631,26.53083,19.55278,85.77071,86.3744,64.20608,68.4299,4383.817397,4303.090631,0.7977389,0.8577192,0.785825,0.803929,0.6309818,0.6278796
21056,Puebla,Chila de la Sal,1114,medio,0.7230,1141,0.7631,32.96402,20.14277,77.43635,78.45659,56.63601,61.40351,7544.256024,7001.35227,0.7424417,0.8526476,0.705029,0.7277223,0.7215884,0.7091235
20404,Oaxaca,Santa María Chachoápam,1023,medio,0.7307,1142,0.7631,25.78916,19.50005,90.95744,90.03831,55.21886,65.07937,3592.370285,3962.125642,0.8041139,0.8581721,0.7904458,0.8171867,0.5977499,0.6141012
21180,Puebla,Tlahuapan,1090,medio,0.7255,1143,0.7629,27.40131,22.45591,88.85233,90.20329,55.94235,59.33333,3809.806242,5121.22966,0.7902561,0.8327648,0.7788234,0.799133,0.6075582,0.6569312
28017,Tamaulipas,Jaumave,1324,medio,0.7064,1144,0.7628,33.56751,24.03543,89.5637,90.12725,60.44902,65.25505,3301.280918,4943.724361,0.7372543,0.8191879,0.798588,0.8183652,0.5836462,0.6510435
20179,Oaxaca,San Juan Bautista Jayacatlán,1522,medio,0.6894,1145,0.7627,30.62896,19.38248,86.60598,87.89731,61.2844,63.69168,2313.146456,4377.153544,0.7625126,0.859183,0.7816546,0.7982877,0.5242781,0.6307279
20308,Oaxaca,San Pedro Huilotepec,1096,medio,0.7245,1146,0.7625,30.56816,21.16353,77.07437,81.74905,70.11915,73.79873,5317.346887,4999.227183,0.7630352,0.8438738,0.7475597,0.7909895,0.6632034,0.6529069
07029,Chiapas,Chicoasén,,medio,,1147,0.7625,28.70409,17.0253,82.27708,83.2782,51.53217,56.79658,,5332.509591,0.779058,0.8794444,0.7202878,0.7445099,,0.6636786
30052,Veracruz,Cuichapa,801,medio,0.7490,1148,0.7625,27.84885,23.43003,84.7159,85.99891,61.56395,66.1775,6268.000914,5511.693814,0.7864096,0.8243917,0.7699859,0.7939177,0.6906562,0.6691948
32044,Zacatecas,Tabasco,810,medio,0.7482,1149,0.7624,26.06957,23.08631,89.91372,87.78945,55.21519,62.92599,5202.317319,5377.146361,0.8017033,0.8273463,0.7834755,0.7950163,0.6595531,0.6650699
13020,Hidalgo,Eloxochitlán,1209,medio,0.7152,1150,0.7624,30.46674,19.18198,78.44954,80.56355,62.32939,62.31884,4942.870027,5939.581629,0.7639071,0.8609065,0.7307615,0.7448198,0.6510147,0.6816737
26026,Sonora,Etchojoa,808,medio,0.7483,1151,0.7624,28.55695,30.76989,90.37305,91.7555,67.13843,71.81387,4584.811551,5700.53352,0.780323,0.7613014,0.8262817,0.8510829,0.638464,0.6748174
15015,México,Atlautla,826,medio,0.7467,1152,0.7623,25.74348,24.11125,88.43074,90.38571,61.26224,65.61947,4687.120303,4835.111908,0.8045063,0.8185362,0.7937458,0.821303,0.6421474,0.6473358
16072,Michoacán,Queréndaro,915,medio,0.7389,1153,0.7623,26.62741,19.70917,86.04959,85.02278,55.07703,60.14127,5300.000058,5327.124071,0.7969084,0.8563749,0.7572541,0.7672895,0.662658,0.66351
21190,Puebla,Totoltepec de Guerrero,672,medio,0.7577,1154,0.7623,29.02252,19.89431,85.71429,83.74512,69.49686,75.88235,6383.814815,4132.483223,0.7763211,0.8547835,0.8030848,0.811242,0.693712,0.6211275
20340,Oaxaca,San Pedro y San Pablo Tequixtepec,1200,medio,0.7158,1155,0.7623,27.05128,18.59322,86.24185,86.64063,64.34659,63.01887,2950.913549,4449.49394,0.7932651,0.8659673,0.7894343,0.7876671,0.5649203,0.6334637
20103,Oaxaca,San Antonino Castillo Velasco,1207,medio,0.7154,1156,0.7623,30.0278,20.75518,82.30814,84.39108,49.2383,55.73192,5398.298518,6292.362234,0.76768,0.8473839,0.7128487,0.7483803,0.6657252,0.6913037
10029,Durango,San Luis del Cordero,960,medio,0.7351,1157,0.7623,27.40058,24.46394,91.93173,90.41198,61.11111,66.36364,3612.603689,4838.756467,0.7902628,0.8155047,0.8165819,0.8239587,0.5986873,0.6474615
11012,Guanajuato,Cuerámaro,917,medio,0.7387,1158,0.7622,27.1663,19.39308,83.5682,84.5444,55.81031,60.17569,5909.278799,5324.073059,0.7922763,0.8590918,0.7431557,0.7642149,0.68082,0.6634144
30181,Veracruz,Tlalixcoyan,1269,medio,0.7108,1159,0.7622,30.9582,20.56772,82.0377,82.25704,61.95017,66.91593,4094.029366,5416.032653,0.759683,0.8489951,0.7534186,0.7714334,0.6195672,0.6662726
31079,Yucatán,Tekax,1472,medio,0.6943,1160,0.7619,28.78362,19.41726,79.09247,82.42915,59.64572,59.99366,3202.782142,5795.555863,0.7783746,0.8588838,0.7261022,0.7495065,0.5785906,0.6775767
